aircraft_id,ref_month,y,year_month,env_available,flag_prior_corrosion,ref_ts,feat_year_month,month_start_date,total_parking_minutes,metar_temperature_c,metar_relative_humidity,metar_dew_point_c,metar_wind_speed_kn,metar_visibility_mi,metar_hour_precipitation,sea_salt_aerosol_003_05_mixing_ratio,sea_salt_aerosol_05_5_mixing_ratio,sea_salt_aerosol_5_20_mixing_ratio,dust_aerosol_003_055_mixing_ratio,dust_aerosol_055_09_mixing_ratio,dust_aerosol_09_20_mixing_ratio,hydrophilic_organic_matter_aerosol_mixing_ratio,hydrophobic_organic_matter_aerosol_mixing_ratio,hydrophilic_black_carbon_aerosol_mixing_ratio,hydrophobic_black_carbon_aerosol_mixing_ratio,sulphate_aerosol_mixing_ratio,ethane,c3h8,isoprene,carbon_monoxide_mass_mixing_ratio,ozone_mass_mixing_ratio,h2o2,formaldehyde,hno3,nitrogen_monoxide_mass_mixing_ratio,nitrogen_dioxide_mass_mixing_ratio,oh,organic_nitrates,specific_humidity,sulphur_dioxide_mass_mixing_ratio,temperature,tow_gate,rh_excess,dew_spread,condensation,freezing,arrhenius_rel,chloride,acid_species,oxidant,black_carbon,parking_hours,wet_parking,salt_wet_dose,acid_dose,acid_prod_dose,arr_wet_dose,corrosivity_increment,age_months,parking_hours_cum,parking_hours_roll6m,parking_hours_roll12m,parking_hours_roll24m,wet_parking_cum,wet_parking_roll6m,wet_parking_roll12m,wet_parking_roll24m,salt_wet_dose_cum,salt_wet_dose_roll6m,salt_wet_dose_roll12m,salt_wet_dose_roll24m,acid_dose_cum,acid_dose_roll6m,acid_dose_roll12m,acid_dose_roll24m,acid_prod_dose_cum,acid_prod_dose_roll6m,acid_prod_dose_roll12m,acid_prod_dose_roll24m,arr_wet_dose_cum,arr_wet_dose_roll6m,arr_wet_dose_roll12m,arr_wet_dose_roll24m,corrosivity_increment_cum,corrosivity_increment_roll6m,corrosivity_increment_roll12m,corrosivity_increment_roll24m,fp_coarse_seasalt,fp_so2,fp_black_carbon,fp_isoprene,fp_humidity,fp_temp_c,feat_ts,feat_gap_months,exact_month
95edfa,2017-01,0,2017-01,True,False,2017-01-01,2017-01,2017-01-01 00:00:00+00:00,44640.0,25.11480945489629,77.85631934394564,20.818620356970573,12.25518572117704,5.755455861070704,0.0,2.1220337112879188e-10,1.7682385074640877e-08,1.192922424395994e-08,3.4605858066312653e-10,6.180793977713236e-10,2.5889559749544434e-10,1.584595389515489e-08,1.1185405789600574e-08,5.239263940885675e-10,1.0083753144229322e-09,6.477937582836612e-09,1.5702721610777712e-09,8.71322086777688e-10,2.528199584316357e-09,2.437934629295515e-07,6.182687695320174e-08,7.884417140336646e-10,2.7293752236578962e-09,3.995858832044786e-09,3.3376592090341887e-09,1.845047267427937e-08,6.34693252351792e-14,2.662235287766856e-09,0.0152770148003499,1.4539508098323264e-08,295.7824559160718,0.3944281721141722,0.0,4.296189097925716,0.23881572903743165,0.0,0.8509050315990195,2.982381268972961e-08,2.501330451320466e-08,6.26153186672354e-08,1.5323017085114998e-09,744.0,293.4545600529441,8.751933831966014e-06,7.340268271392795e-06,2.671598379459512e-13,249.70196169472678,1.3692935739256336e-05,21.0,15075.768333333333,4416.0,8767.436944444446,15075.768333333333,3557.8189247571313,1741.7948080561844,2417.0164060417687,3557.8189247571313,8.396933424074745e-05,5.194696209941118e-05,6.987647579010297e-05,8.396933424074745e-05,0.0001251224912244301,4.3568043933428205e-05,6.0644426203915094e-05,0.0001251224912244301,4.1712008571148716e-12,1.5857229090985494e-12,2.1846831363546143e-12,4.1712008571148716e-12,3148.800202014497,1482.1019661880557,2087.692489079017,3148.800202014497,0.00018217117872193546,8.127419922655373e-05,0.0001118253811703981,0.00018217117872193546,6.6881103234275405e-09,1.5795182320018704e-08,1.692490091723718e-09,4.980769334725176e-09,76.39754108093474,24.201050276829324,2017-01-01,0.0,True
5d9174,2017-03,0,2017-03,True,False,2017-03-01,2017-03,2017-03-01 00:00:00+00:00,44455.05,19.584939540008488,75.77805569106067,14.828520150273198,9.915992980858352,5.142202682463656,0.0,1.0026048502288651e-10,8.37342563779567e-09,4.800381101711505e-09,4.290878606459864e-10,7.526977175685747e-10,5.109022584184842e-10,4.9945784721238046e-08,3.500460535558337e-08,1.740601651516884e-09,3.326671829328405e-09,1.6048510583703688e-08,4.120852024022982e-09,1.8340144501938071e-09,2.005960866260217e-09,6.519824118258297e-07,6.322370038641849e-08,7.786977990284475e-10,3.6620265849046844e-09,5.160932759211152e-09,2.3429791640290212e-08,3.769922912328664e-08,4.8537420567933566e-14,5.0887073400348305e-09,0.0107486629390577,3.628501995524317e-08,291.7017909401388,0.3006112448969274,0.0,4.75641938973529,0.2048508491208844,0.0,0.6402558711445122,1.3274067224530063e-08,5.7494463298158017e-08,6.400239818544694e-08,5.067273480845289e-09,740.9175,222.72813204091923,2.95650819750517e-06,1.2805634413093924e-05,5.172478432073764e-13,142.60299420824867,1.0091804348253158e-05,21.0,14430.089444444444,4305.165,8687.26638888889,14430.089444444444,4535.3495496230735,1503.640505799131,3088.158093042514,4535.3495496230735,9.746691820911664e-05,3.993613319700177e-05,7.871402744517903e-05,9.746691820911664e-05,0.00021926925205273645,4.794453640794586e-05,0.00011368918022595765,0.00021926925205273645,5.682102538319618e-12,1.7879656108773943e-12,3.5980635781720225e-12,5.682102538319618e-12,3410.4947459424757,1210.9708549224408,2481.717498737857,3410.4947459424757,0.00022396742523968813,6.99141588363491e-05,0.00015132731371846384,0.00022396742523968813,7.4096733500473445e-09,1.99809297791746e-08,2.0227145797594005e-09,3.5960487271100366e-09,77.86111158666726,23.421507282887653,2017-03-01,0.0,True
0c8a7b,2017-03,1,2017-03,True,False,2017-03-01,2017-03,2017-03-01 00:00:00+00:00,16971.550000000003,14.753140402614962,38.24119736878285,7.216252885957183,9.571678019777854,7.866100731423249,0.0033920001414131,8.269422330034675e-11,6.873727321498473e-09,3.0962363345170675e-09,2.8943551932310112e-11,5.81274843653945e-11,7.724341938180859e-11,9.385238138908276e-09,6.641186191461367e-09,2.8439225736715936e-10,5.966764349494294e-10,1.343142966376377e-09,7.937585906379582e-10,3.7116695774110476e-10,9.968269844905525e-09,1.909031851830076e-07,6.122745158983509e-08,6.455125572710488e-10,2.253121926626024e-09,6.62876037216344e-10,4.2470402490082015e-10,8.064162317035036e-09,2.371994028220129e-14,1.618344997228765e-09,0.0078991446054353,3.37720334025095e-09,288.9532632714355,0.00023592502853518352,0.0,7.536887516657779,0.08108187447065371,0.0,0.5262417766612152,1.0052657879315888e-08,5.383222343843671e-09,6.187296414710613e-08,8.810686923165887e-10,282.85916666666674,0.06673355696727158,6.708496172618183e-10,3.592415749503809e-10,1.3944482648008337e-17,0.035117985581379414,5.420770191128171e-10,20.0,4367.618055555556,1656.0716666666667,2548.471111111111,4367.618055555556,406.0727203872593,119.53261297103931,124.25095104206117,406.0727203872593,3.1406241393514272e-06,9.778459454770313e-07,1.0066834884053972e-06,3.1406241393514272e-06,4.029189495165712e-06,1.0797513194518816e-06,1.1340905647744127e-06,4.029189495165712e-06,1.1565251081949817e-13,3.154180247830558e-14,3.350875555233389e-14,1.1565251081949817e-13,286.5649102746054,67.77219512849612,70.36508851554595,286.5649102746054,5.036497736262888e-06,1.16724181541982e-06,1.212718792986064e-06,5.036497736262888e-06,2.427944978587471e-09,4.710969222677479e-09,4.2511081264642244e-10,4.084710244946714e-09,40.19829879818732,10.542347672251942,2017-03-01,0.0,True
35cab2,2017-04,0,2017-04,True,False,2017-04-01,2017-04,2017-04-01 00:00:00+00:00,40570.833333333336,16.069578175417455,83.97239424553774,13.236976512701968,8.773413600136195,5.9363210801772,0.0,1.627228429921968e-10,1.3652128559619713e-08,6.6139071142099255e-09,7.050166074394607e-12,1.3605837185406744e-11,9.535346125517543e-12,6.504262790562286e-10,4.2098232351423906e-10,2.049154743525785e-11,3.5546294002302376e-11,6.429635394835032e-10,2.1522063205377624e-10,1.0891399166996368e-10,1.1863894705568282e-09,5.3368583611104284e-08,3.354124907297108e-08,1.8298715555477835e-10,5.683373202294174e-10,1.467421573096247e-10,1.9967138801088096e-10,2.006824336015936e-09,2.4732487395193744e-14,3.5603081608881993e-10,0.009377914040156,9.921141476178535e-10,290.00988189237665,0.6887922163677905,3.9723942455377426,2.8326016627154864,0.3889904233755843,0.0,0.567698346645087,2.0428758516821834e-08,1.7818198444109816e-09,3.372423622852586e-08,5.6037841437560225e-11,676.1805555555555,465.74790352591504,9.51465145084695e-06,8.298788569952868e-07,1.5583129298634175e-14,264.4043147850775,5.872572752582032e-06,22.0,15482.828055555556,4220.940277777778,8629.388055555555,15482.828055555556,6270.478828405034,2206.69214830458,4212.350486356166,6270.478828405034,0.00020303568078471027,6.757252533273379e-05,0.00014527631855850071,0.00020303568078471027,1.1635243092341602e-05,4.077133181211038e-06,7.848391379542021e-06,1.1635243092341602e-05,2.0132802071482255e-13,6.904461703112507e-14,1.3586934132239838e-13,2.0132802071482255e-13,2738.316601783001,1145.484662675447,2033.764263821602,2738.316601783001,9.33110789131036e-05,3.595747033815576e-05,7.22466275165173e-05,9.33110789131036e-05,8.590923145143846e-09,6.817634385669746e-10,1.189273329748144e-10,1.8187924212447682e-09,78.94792053953876,13.797095908696157,2017-04-01,0.0,True
91a3a1,2017-04,0,2017-04,False,False,2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
261997,2017-05,0,2017-05,True,False,2017-05-01,2017-05,2017-05-01 00:00:00+00:00,44323.09999999999,20.8453197374704,81.25556173065971,17.1905279508666,4.914465262693538,5.601586252831083,0.0,5.115260133650191e-11,4.190641164292688e-09,1.428125793129906e-09,1.3980993096788123e-11,1.942618538629397e-11,9.436275646821284e-12,2.206557512350976e-08,1.7472742977903198e-08,5.302378000950483e-10,1.2121102282867107e-09,3.468864842201046e-09,1.354649478055876e-09,1.7929738843177415e-09,6.567199341115652e-09,2.732924705990312e-07,4.0791673243886975e-08,5.567436117332227e-10,4.345018276824014e-09,1.489537604273317e-09,2.092777848000568e-09,1.4866602373458933e-08,4.170542346806838e-14,2.975476142545848e-09,0.0124494715495254,1.07341714295879e-08,293.78705901480544,0.5624502682182034,1.255561730659707,3.654791786603802,0.29574315265514306,0.0,0.7411503739047076,5.669919558759096e-09,1.5692573876062265e-08,4.1348416855620195e-08,1.7423480283817589e-09,738.7183333333331,415.49232472103745,2.3558080584500957e-06,6.5201440006217315e-06,1.8441252676515444e-13,307.9422918215331,6.578415187341345e-06,23.0,16147.636666666665,4243.087777777778,8633.046666666667,16147.636666666665,5644.239663611345,1402.513541450685,2133.052729009802,5644.239663611345,6.737349763625738e-05,1.7634622969475845e-05,3.118434005897324e-05,6.737349763625738e-05,4.104621072897366e-05,8.548188338122106e-06,1.0323793452349101e-05,4.104621072897366e-05,1.0484841405364467e-12,2.2232038371651556e-13,2.6234280063543326e-13,1.0484841405364467e-12,5270.522393949624,1323.9116391772873,2014.9514840405673,5270.522393949624,9.81229049212441e-05,2.424810297672297e-05,3.8801102542340514e-05,9.81229049212441e-05,1.911133429892127e-09,9.759187099869573e-09,1.1263089700295752e-09,1.312290564480995e-08,75.47815947245724,21.84066759152571,2017-05-01,0.0,True
d34bbc,2017-05,0,2017-05,True,False,2017-05-01,2017-05,2017-05-01 00:00:00+00:00,44080.0,25.77657893562901,83.13507483401851,22.57940472438512,8.780040655197213,5.733929635128532,0.0,7.610033673168343e-11,6.263199825948839e-09,3.655662978449303e-09,8.150931259512033e-10,1.5025119294697151e-09,1.0472866801026015e-09,1.9320860300464404e-08,1.304346082179861e-08,6.586204446580992e-10,1.1496215020746592e-09,8.127032635934155e-09,1.6838952719615802e-09,8.843567630769613e-10,2.9222495492025182e-09,2.7172472130720654e-07,8.620600851622219e-08,1.3777729353021555e-09,3.876261483475345e-09,5.2398021370001e-09,2.871531322325137e-09,2.165872030973669e-08,8.637657119282268e-14,4.444679496152514e-09,0.0158325068120202,1.7223295706084557e-08,296.5651776716102,0.6518123072495721,3.1350748340185106,3.1971742112438903,0.3444781082191381,0.0,0.8978145304238754,9.994963141129826e-09,3.059013047901881e-08,8.758378145152434e-08,1.8082419467327583e-09,734.6666666666666,478.86477505935227,4.786235776303651e-06,1.4648535950871578e-05,7.223585904880929e-13,429.9317531564471,1.744882045212904e-05,21.0,15149.603055555555,4235.993611111111,8625.5125,15149.603055555555,4415.30816365023,1621.9959045193466,3248.712977270586,4415.30816365023,8.80442525460339e-05,3.204714515390834e-05,7.794380096709087e-05,8.80442525460339e-05,0.00012480129066296986,5.225711174656112e-05,8.473081225109615e-05,0.00012480129066296986,4.884033366263741e-12,2.291928528357795e-12,3.4344775356990266e-12,4.884033366263741e-12,3354.9975885448043,1258.3608023927345,2541.6374949164788,3354.9975885448043,0.00016246860672117396,6.493081324553022e-05,0.00012775042467469774,0.00016246860672117396,7.1171880030966066e-09,1.7746744731027055e-08,1.6611684448201531e-09,3.8959923081654115e-09,76.37483855038201,23.457734628869915,2017-05-01,0.0,True
4b3253,2017-05,0,2017-05,True,False,2017-05-01,2017-05,2017-05-01 00:00:00+00:00,44133.7,20.657917644922016,77.52552582449087,16.04688126493143,4.413119856356021,5.870992366595277,0.0,1.3206736867730484e-11,1.0559140420512523e-09,1.200196936678748e-10,1.8872646779605644e-11,2.526213936035609e-11,6.674180713202774e-12,2.0321920356688842e-08,1.5576387757352005e-08,4.410726695218596e-10,9.71736660880496e-10,1.9648935131260387e-09,1.2541414035602511e-09,1.5526155862061748e-09,2.3621725243184085e-08,2.72775567438829e-07,2.669612894326981e-08,6.48014864729127e-10,4.3225922580204135e-09,5.869390419070881e-10,2.450323095577961e-09,1.1999637360538229e-08,2.2942136722927912e-14,2.0820242186281842e-09,0.011846930743275,7.489835821380066e-09,294.4473280507385,0.3787411494038617,0.0,4.611036379990587,0.21502260288908762,0.0,0.7759642833963039,1.1891404725868576e-09,1.0041668376413193e-08,2.734414380799894e-08,1.4128093304023555e-09,735.5616666666666,278.5874710907535,3.3127963702963614e-07,2.7974829985169445e-06,5.705559101650363e-14,216.17392736812508,2.4278080564090333e-06,25.0,17398.87722222222,4250.105277777778,8642.105277777779,17396.298055555555,9214.67360824156,2230.078855183566,4944.035034403434,9212.771824345877,5.350126157437972e-05,1.458313184900516e-05,2.9052566357749536e-05,5.34960205707015e-05,0.0001612545573792517,3.198515937393736e-05,8.433024023911239e-05,0.00016120531936559228,4.585050298443908e-12,8.842944025822835e-13,2.41430985489907e-12,4.584141239223651e-12,6855.33210486161,1690.2486495831072,3520.081402234875,6854.092766796174,0.0001566986550791163,3.5082148157125945e-05,8.013055001411411e-05,0.0001566631526647214,1.7113727629094072e-09,1.0779564359853912e-08,1.3410063875386173e-09,1.3124375196263615e-08,77.86413593784309,21.328208111593906,2017-05-01,0.0,True
ab49c0,2017-05,0,2017-05,True,False,2017-05-01,2017-05,2017-05-01 00:00:00+00:00,44298.65,21.47433353418584,48.85608939006556,9.054542458479684,5.941290901115564,6.655067384140019,0.0,3.919370298185909e-11,3.1132303911999403e-09,3.7929515731971455e-10,7.164843349539401e-10,1.1548363717121802e-09,3.9860548084999824e-10,4.2613616107866784e-08,2.6505486766440943e-08,1.306047224476133e-09,1.2411835694568571e-09,1.271006607764689e-07,2.298995693569797e-09,4.646103613155447e-09,4.2129404817776816e-08,5.134483561384403e-07,6.675872432569289e-08,1.7178259547070671e-09,7.608775817141262e-09,1.8853487671433603e-09,1.7089295890198173e-08,2.850533844235793e-08,5.5978567132871166e-14,8.005192265402752e-09,0.0101201468637503,4.514134093458966e-07,291.4496046741431,0.0019679713618789055,0.0,12.419791075706154,0.015923960433293798,0.0,0.6289354023025155,3.531719251501514e-09,5.803994188895089e-07,6.847655028039995e-08,2.5472307939329904e-09,738.3108333333333,1.4529745761649497,5.131498282584006e-09,8.433055996673673e-07,4.491323569934294e-14,0.9138271495956297,5.336121275275314e-07,23.0,16018.855,4275.600555555556,8667.037777777778,16018.855,851.4544181013952,11.538705895112868,27.359686654404857,851.4544181013952,1.2129965556531394e-05,1.164400637734093e-08,2.476361945259797e-08,1.2129965556531394e-05,5.805183030970858e-05,8.293179888335681e-06,1.8206608909227193e-05,5.805183030970858e-05,1.8514050440057465e-12,2.6422343918475155e-13,5.593930935319796e-13,1.8514050440057465e-12,776.5108978715946,5.428067053770576,13.928317720029074,776.5108978715946,4.5592520771814364e-05,3.849129252111473e-06,8.365118505744287e-06,4.5592520771814364e-05,9.974927076690984e-10,1.4323023049389393e-07,7.74111042289056e-10,1.8734394770720904e-08,59.34355839522574,20.446565499461535,2017-05-01,0.0,True
09fe89,2017-06,0,2017-06,True,False,2017-06-01,2017-06,2017-06-01 00:00:00+00:00,41878.88333333333,16.45656896992206,74.00107170943397,11.237772461183484,7.12794351463472,5.672093399063065,0.0,1.4075018597284415e-10,1.1504131269782309e-08,4.935816308806285e-09,5.757927167376107e-12,8.882190748123039e-12,4.23343124819762e-12,2.916595738568834e-09,2.1582098585721902e-09,8.178496808635445e-11,1.6734447694542715e-10,3.9271777552016465e-10,3.331292534439757e-10,6.396561692250248e-10,2.0046273784456783e-09,8.582776149052633e-08,3.3498711754351044e-08,3.5488026420000955e-10,1.293390529747991e-09,2.6807744415699383e-10,2.1166437220073847e-10,3.635171051267044e-09,2.9566791919201645e-14,7.765828512566644e-10,0.0099774524415132,7.49329027788362e-10,289.6936608275292,0.23151334892564882,0.0,5.218796508738576,0.17559082716512298,0.0,0.5549922967397326,1.658069776456144e-08,1.4101242474655205e-09,3.3853592018551056e-08,2.491294450317816e-10,697.9813888888889,161.5920088294423,2.6793082595693263e-06,2.2786480984705908e-07,4.099181921962941e-15,89.68232011503933,1.6134586588152979e-06,24.0,16856.147777777776,4185.546666666667,8599.19611111111,16856.147777777776,8035.884418997797,2026.2129447759569,4449.715306209926,8035.884418997797,5.229310400988821e-05,1.6097703114994347e-05,3.283739057834115e-05,5.229310400988821e-05,0.0001623280315589051,2.621446100021578e-05,6.681851698183959e-05,0.0001623280315589051,4.044556220062568e-12,7.402061096736075e-13,1.991197698604482e-12,4.044556220062568e-12,5886.520808773842,1553.927300425908,3300.851054281339,5886.520808773842,0.00014334908344693976,3.2905212135276275e-05,7.433205646647961e-05,0.00014334908344693976,1.6620016097588942e-09,1.2711707046401607e-08,1.4095885981261357e-09,1.2898128133942538e-08,75.58613648358657,20.83433198541888,2017-06-01,0.0,True
ae7d89,2017-06,1,2017-06,True,False,2017-06-01,2017-06,2017-06-01 00:00:00+00:00,41474.11666666667,27.19148175590802,84.52948805652417,24.22798137799983,8.297041909457777,5.620087095372587,0.0,9.173664805458499e-11,7.485025611302934e-09,3.8439746012656845e-09,5.813422868199026e-10,1.04760087602803e-09,4.4703551877546456e-10,1.7552832805228603e-08,1.2183525360346451e-08,5.490521081713191e-10,1.033212654085604e-09,7.405980257681473e-09,1.2275066454210427e-09,7.436600198298296e-10,4.073248538689049e-09,2.351271391001601e-07,7.558041470562409e-08,1.2159983895326514e-09,4.298399954353049e-09,5.7163341308854785e-09,2.209914117370412e-09,2.1191850385780892e-08,8.746107971832225e-14,4.411277349224791e-09,0.0174369699266693,1.712052741000687e-08,298.21090311259223,0.7121599541317531,4.529488056524173,2.96350037790819,0.37238259974708965,0.0,1.0041279647449752,1.1420736860623202e-08,3.024284179857382e-08,7.679641309515674e-08,1.5822647622569232e-09,691.2352777777778,492.2700837164719,5.62208709048278e-06,1.488764626400795e-05,6.472342916755949e-13,494.3021572670595,2.0594396810706912e-05,23.0,16031.896666666667,4200.713333333333,8614.925555555556,16031.896666666667,5284.636442448804,860.4224301320837,2807.9302706543403,5284.636442448804,3.965309148584992e-05,1.0468999146175452e-05,1.4786006783900253e-05,3.965309148584992e-05,0.00016548323377359723,2.915492292121993e-05,8.794907761264223e-05,0.00016548323377359723,5.052445565566835e-12,1.1281554450480317e-12,2.746615787112622e-12,5.052445565566835e-12,4133.930946858473,816.8248936585396,2382.280384704114,4133.930946858473,0.00014683862848627606,3.5992578403878684e-05,8.630180243427872e-05,0.00014683862848627606,6.430302175097657e-09,1.543025649113694e-08,1.5897251904654534e-09,6.485806872655188e-09,77.4586293086007,23.55718486091019,2017-06-01,0.0,True
e5031e,2017-06,0,2017-06,True,False,2017-06-01,2017-06,2017-06-01 00:00:00+00:00,8236.25,13.076707205612047,41.51901796597022,11.310664575639532,8.022579147063286,8.427766452505017,0.005737707897,1.2755498000410255e-10,1.0230711857750154e-08,2.795691170196148e-09,2.0733285215521183e-09,3.640168561735035e-09,1.251291536490427e-09,6.2384129832297985e-09,2.9267290606133712e-09,1.7803785994410636e-10,1.7167614813496278e-10,2.3712472554942044e-09,3.996015414955761e-10,3.0511090143763677e-10,3.6674800792882005e-09,1.1107906958232977e-07,5.3801356093794884e-08,1.0783937715356623e-09,2.1590269488001704e-09,1.2665325175839155e-09,3.69205161338815e-10,9.947601218100452e-09,5.1820470802009864e-14,1.606118834922851e-09,0.0159117365274748,4.962679942564887e-09,297.7271037956356,0.0004543463086310519,0.0,1.7660426299725156,0.5550589932960007,0.0,0.9717554966735739,1.3153958007950405e-08,8.600459715643006e-09,5.487974986533055e-08,3.4971400807906917e-10,137.27083333333334,0.06236849640770836,8.203925827660015e-10,5.363977408797214e-10,1.6986099532631347e-17,0.060606929203456644,1.3184684548362484e-09,11.0,1839.8169444444443,860.0491666666667,1839.8169444444443,1839.8169444444443,0.2630561121405241,0.21575789300742967,0.2630561121405241,0.2630561121405241,2.7125937578564845e-09,2.488155861579764e-09,2.7125937578564845e-09,2.7125937578564845e-09,2.372705223833589e-09,1.772086370628576e-09,2.372705223833589e-09,2.372705223833589e-09,8.520136435944439e-17,6.384543287986048e-17,8.520136435944439e-17,8.520136435944439e-17,0.18967003082503425,0.15115354935844996,0.18967003082503425,0.18967003082503425,3.7017601759900573e-09,3.032633852386892e-09,3.7017601759900573e-09,3.7017601759900573e-09,2.7757367946786574e-09,4.624500038843995e-09,4.1413290945987643e-10,4.090889812718547e-09,34.86755952019294,9.235429102889675,2017-06-01,0.0,True
5b6c97,2017-07,1,2017-07,False,False,2017-07-01,2017-06,2017-06-01 00:00:00+00:00,14492.749999999998,12.042368691875598,83.42899691981339,9.228437569943615,11.47758490776521,5.995962822581613,0.0,1.7799135817604528e-10,1.5091074087159045e-08,9.555062045557728e-09,1.6817957844714524e-12,3.040969763476861e-12,1.6553725887807982e-12,1.463871592054284e-09,1.212376830926684e-09,4.4702563676683887e-11,1.1345011399520204e-10,3.2771904751381865e-10,2.710088748800497e-10,1.2866855405815792e-10,2.636244061888292e-10,6.785847099133726e-08,3.5878919002293934e-08,3.4573202862275136e-11,3.0209252316674434e-10,8.821041300022724e-11,1.8809519916020155e-10,2.5839743189023796e-09,1.0351244182730375e-14,1.874734531002233e-10,0.0071581336768618,4.4395153084109415e-10,285.1138835543101,0.6650318282571206,3.428996919813386,2.813931121931983,0.3914188594277835,0.0,0.3976180008172599,2.4824127490892818e-08,8.5988099135514e-10,3.591349220515621e-08,1.581526776718859e-10,241.5458333333333,160.63566714955638,3.987640280905211e-06,1.3812755671555483e-07,2.5611509563548363e-15,63.8716328319534,1.6404795594309181e-06,22.0,14763.986111111111,3234.758333333333,7650.758333333333,14763.986111111111,6818.142755879501,1421.9484251195292,3712.36715388267,6818.142755879501,0.00020014457708233952,3.3864622203267254e-05,0.00012539653715944507,0.00020014457708233952,1.4500813077403064e-05,2.6865098472501422e-06,6.896044320188237e-06,1.4500813077403064e-05,2.625009510798242e-13,4.015746378343326e-14,1.1912278822930965e-13,2.625009510798242e-13,4224.7909087967655,818.8977079273311,1807.5575634754384,4224.7909087967655,0.00012179086551341828,2.094119607913559e-05,6.226801827713237e-05,0.00012179086551341828,8.384255253030046e-09,9.421381245719291e-10,1.3536745989877326e-10,2.3229490728015527e-09,79.29457492641382,15.111281206527662,2017-06-01,1.0,False
6aa7af,2017-08,0,2017-08,False,False,2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
d48b35,2017-08,1,2017-08,True,False,2017-08-01,2017-08,2017-08-01 00:00:00+00:00,44401.55,12.420252704979768,82.93337967661617,9.463382942622273,9.079927827608772,5.983897183485827,0.0,2.5406419598811607e-10,2.1553020720922762e-08,1.1029388100875948e-08,4.1892250872901e-11,8.826734741604465e-11,1.5865371595996372e-10,8.447911785967005e-10,4.293851794855955e-10,3.652101782519036e-11,4.01783721493358e-11,6.685102562912074e-10,2.4869012318962717e-10,1.1171110263383071e-10,5.965743647997673e-10,6.834172391537706e-08,4.5019346730077694e-08,1.7265414981370783e-10,3.343220000205161e-10,1.1445161991216404e-10,1.7531934083147567e-10,2.139445695094458e-09,2.0559763580578467e-14,2.5787581523088075e-10,0.0072562258933875,8.032929780834102e-10,285.8932684749849,0.6426020879682319,2.9333796766161697,2.9568697623574955,0.3732065519155792,0.0,0.4211523478046264,3.2836473017786824e-08,1.5862548542867817e-09,4.51920008798914e-08,7.669938997452616e-11,740.0258333333334,475.5421456504308,1.5615126834470825e-05,7.543310369559477e-07,1.7263329259330816e-14,200.27569112072854,6.894035614840306e-06,23.0,16429.604444444445,4245.051944444444,8500.78388888889,16429.604444444445,7765.4599178993485,2819.1605616491725,4367.396108141477,7765.4599178993485,0.000234183323607523,7.32128327824169e-05,0.00012769444379287265,0.000234183323607523,5.9362268819779864e-05,5.009534157393302e-06,7.928225065624752e-06,5.9362268819779864e-05,1.0298719558639573e-12,9.912986287603759e-14,1.4541138794889465e-13,1.0298719558639573e-12,3715.668460368534,1340.3502422605384,2129.3440568244723,3715.668460368534,0.00013188492503358806,3.614321408029009e-05,6.510950636146996e-05,0.00013188492503358806,8.45196609699608e-09,2.818512921304072e-09,2.9682327112278364e-10,2.083447976650579e-09,79.07772532322142,14.4151148787534,2017-08-01,0.0,True
